5097	Beale, John
5040	Lownes, Humphrey (1)
5070	Okes, Nicholas
5053	Lownes, Humphrey (1)
5041	Stansby, William
5041	Young, Robert
5041	Lownes, Humphrey (1)
5042	Young, Robert
5042	Lownes, Humphrey (1)
5043	Young, Robert
5043	Lownes, Humphrey (1)
5091	Harper, Thomas
5092	Harper, Thomas
5093	Beale, John
5097.01	Beale, John
5097.02	Beale, John
5097.04	Beale, John
5097.03	Beale, John
5094	Allde, Elizabeth
177	Blower, Ralph
5098.05	Stansby, William
5098.06	Stansby, William
5098	Stansby, William
5098.03	Stansby, William
5098.04	Stansby, William
5098.02	Stansby, William
5098.07	Stansby, William
5098.08	Stansby, William
1185	Barnes, Joseph
5082	Cotes, Thomas
5102	Mathewes, Augustine
5156	Warren, Thomas (1)
5156	Wilson, William
5176.04	Hall, Henry
546	Creede, Thomas
1213	Daniel, Roger
1204	Fawcet, Thomas
1204	Alsop, Bernard
1194	Purfoot, Thomas (2)
5100	Flesher, Miles
5101	Purslowe, Elizabeth
167	Jaggard, William
5055	White, William
5182.01	Taylor, John
1129	Bell, Jane
1128	Bell, Jane
1127	Bell, Jane
1126	Bell, Jane
5123	Okes, John
5122	Okes, John
982	Badger, Richard (1)
791	Beale, John
708	Mathewes, Augustine
5083	Cotes, Thomas
5084	Cotes, Thomas
5085	Cotes, Thomas
5086	Cotes, Thomas
5087	Cotes, Thomas
5088	Cotes, Thomas
5089	Cotes, Thomas
5055	Simmes, Valentine
5103	Mathewes, Augustine
5044	Young, Robert
5104	Badger, Richard (1)
5104.01	Beale, John
5095	Dublin Society of Stationers
5096	Purslowe, Elizabeth
5106	Harper, Thomas
5054	White, William
774	Flesher, Miles
773	Flesher, Miles
528	Stansby, William
5105	Oulton, Richard
5111	Lichfield, Leonard
5107	Dawson, John (2)
5111.01	Lichfield, Leonard
5111.02	Lichfield, Leonard
5045	Young, Robert
5045	Harper, Thomas
5119	Norton, John (2)
5109	Dawson, John (2)
5118	Dawson, John (2)
